ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 05:45, 06:00,0.356,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 06:00, 06:15,0.69,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 06:15, 06:30,0.846,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 06:30, 06:45,0.856,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 06:45, 07:00,0.755,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 07:00, 07:15,0.643,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 07:15, 07:30,0.718,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 07:30, 07:45,0.722,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 07:45, 08:00,0.918,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 08:00, 08:15,0.962,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 08:15, 08:30,0.805,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 08:30, 08:45,0.714,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 08:45, 09:00,0.766,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 09:00, 09:15,0.96,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 09:15, 09:30,0.947,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 09:30, 09:45,0.643,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 09:45, 10:00,0.743,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 10:00, 10:15,0.87,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 10:15, 10:30,0.745,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 10:30, 10:45,0.794,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 10:45, 11:00,0.732,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 11:00, 11:15,0.703,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 11:15, 11:30,0.842,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 11:30, 11:45,0.943,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 11:45, 12:00,0.928,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 12:00, 12:15,0.944,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 12:15, 12:30,0.946,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 12:30, 12:45,0.936,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 12:45, 13:00,0.887,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 13:00, 13:15,0.876,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 13:15, 13:30,0.902,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 13:30, 13:45,0.779,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 13:45, 14:00,0.386,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 14:00, 14:15,0.428,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 14:15, 14:30,0.449,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 14:30, 14:45,0.689,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 14:45, 15:00,0.821,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 15:00, 15:15,0.836,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 15:15, 15:30,0.815,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 15:30, 15:45,0.809,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 15:45, 16:00,0.815,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 16:00, 16:15,0.989,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 16:15, 16:30,1.296,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 16:30, 16:45,1.3,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 16:45, 17:00,1.48,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 17:00, 17:15,1.511,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 17:15, 17:30,1.331,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 17:30, 17:45,1.232,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 17:45, 18:00,1.204,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 18:00, 18:15,1.152,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 18:15, 18:30,0.875,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 18:30, 18:45,0.888,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 18:45, 19:00,1.002,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 19:00, 19:15,1.091,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 19:15, 19:30,1.094,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 19:30, 19:45,1.037,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 19:45, 20:00,1.001,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 20:00, 20:15,0.866,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 20:15, 20:30,0.878,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 20:30, 20:45,0.888,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 20:45, 21:00,0.883,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 21:00, 21:15,0.802,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 21:15, 21:30,0.832,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 21:30, 21:45,0.368,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 21:45, 22:00,0.318,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 22:00, 22:15,0.34,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 22:15, 22:30,0.355,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 22:30, 22:45,0.3,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 22:45, 23:00,0.301,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 23:00, 23:15,0.31,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 23:15, 23:30,0.275,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 23:30, 23:45,0.284,A,Consumption
'10443720001617272,12/22/2025,12/23/2025 07:43:40, 23:45, 00:00,0.296,A,Consumption
