ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 05:00, 05:15,0.272,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 05:15, 05:30,0.277,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 05:30, 05:45,0.286,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 05:45, 06:00,0.274,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 06:00, 06:15,0.288,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 06:15, 06:30,0.288,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 06:30, 06:45,0.293,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 06:45, 07:00,0.289,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 07:00, 07:15,0.696,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 07:15, 07:30,0.808,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 07:30, 07:45,0.791,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 07:45, 08:00,0.684,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 08:00, 08:15,0.624,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 08:15, 08:30,0.593,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 08:30, 08:45,0.56,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 08:45, 09:00,0.59,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 09:00, 09:15,0.575,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 09:15, 09:30,0.509,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 09:30, 09:45,0.654,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 09:45, 10:00,1.043,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 10:00, 10:15,0.751,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 10:15, 10:30,0.727,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 10:30, 10:45,0.559,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 10:45, 11:00,0.518,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 11:00, 11:15,0.517,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 11:15, 11:30,0.576,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 11:30, 11:45,0.582,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 11:45, 12:00,0.509,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 12:00, 12:15,0.544,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 12:15, 12:30,0.57,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 12:30, 12:45,0.634,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 12:45, 13:00,0.522,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 13:00, 13:15,0.778,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 13:15, 13:30,0.338,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 13:30, 13:45,0.768,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 13:45, 14:00,0.348,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 14:00, 14:15,0.788,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 14:15, 14:30,0.494,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 14:30, 14:45,0.965,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 14:45, 15:00,0.826,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 15:00, 15:15,1.108,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 15:15, 15:30,0.611,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 15:30, 15:45,1.058,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 15:45, 16:00,0.982,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 16:00, 16:15,0.397,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 16:15, 16:30,0.769,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 16:30, 16:45,0.78,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 16:45, 17:00,0.642,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 17:00, 17:15,0.368,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 17:15, 17:30,0.744,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 17:30, 17:45,0.344,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 17:45, 18:00,0.725,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 18:00, 18:15,0.33,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 18:15, 18:30,0.358,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 18:30, 18:45,0.372,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 18:45, 19:00,0.398,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 19:00, 19:15,0.358,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 19:15, 19:30,0.361,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 19:30, 19:45,0.354,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 19:45, 20:00,0.356,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 20:00, 20:15,0.451,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 20:15, 20:30,0.386,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 20:30, 20:45,0.396,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 20:45, 21:00,0.426,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 21:00, 21:15,0.445,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 21:15, 21:30,0.449,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 21:30, 21:45,0.45,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 21:45, 22:00,0.432,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 22:00, 22:15,1.081,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 22:15, 22:30,0.812,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 22:30, 22:45,0.434,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 22:45, 23:00,0.808,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 23:00, 23:15,0.538,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 23:15, 23:30,0.682,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 23:30, 23:45,0.422,A,Consumption
'10443720001617272,12/26/2025,12/27/2025 07:41:58, 23:45, 00:00,0.412,A,Consumption
