ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 10:45, 11:00,1.386,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 11:00, 11:15,1.518,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 11:15, 11:30,1.278,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 11:30, 11:45,1.162,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 11:45, 12:00,1.028,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 12:00, 12:15,1.32,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 12:15, 12:30,1.118,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 12:30, 12:45,1,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 12:45, 13:00,0.986,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 13:00, 13:15,0.985,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 13:15, 13:30,0.901,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 13:30, 13:45,0.544,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 13:45, 14:00,0.302,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 14:00, 14:15,0.432,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 14:15, 14:30,0.313,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 14:30, 14:45,0.308,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 14:45, 15:00,0.27,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 15:00, 15:15,0.286,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 15:15, 15:30,0.302,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 15:30, 15:45,0.293,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 15:45, 16:00,0.282,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 16:00, 16:15,0.277,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 16:15, 16:30,0.288,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 16:30, 16:45,0.276,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 16:45, 17:00,0.379,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 17:00, 17:15,0.322,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 17:15, 17:30,0.288,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 17:30, 17:45,0.265,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 17:45, 18:00,0.274,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 18:00, 18:15,0.288,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 18:15, 18:30,0.271,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 18:30, 18:45,0.274,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 18:45, 19:00,0.461,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 19:00, 19:15,0.372,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 19:15, 19:30,0.325,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 19:30, 19:45,0.287,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 19:45, 20:00,0.4,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 20:00, 20:15,0.317,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 20:15, 20:30,0.272,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 20:30, 20:45,0.508,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 20:45, 21:00,0.444,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 21:00, 21:15,0.392,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 21:15, 21:30,0.355,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 21:30, 21:45,0.353,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 21:45, 22:00,0.34,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 22:00, 22:15,0.329,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 22:15, 22:30,0.306,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 22:30, 22:45,0.319,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 22:45, 23:00,0.341,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 23:00, 23:15,0.293,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 23:15, 23:30,0.448,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 23:30, 23:45,0.342,A,Consumption
'10443720001617272,12/21/2025,12/22/2025 07:38:58, 23:45, 00:00,0.304,A,Consumption
