ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 00:00, 00:15,0.736,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 00:15, 00:30,0.68,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 00:30, 00:45,0.706,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 00:45, 01:00,0.617,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 01:00, 01:15,0.751,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 01:15, 01:30,0.745,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 01:30, 01:45,0.557,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 01:45, 02:00,0.614,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 02:00, 02:15,0.755,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 02:15, 02:30,0.61,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 02:30, 02:45,0.56,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 02:45, 03:00,0.77,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 03:00, 03:15,0.368,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 03:15, 03:30,0.78,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 03:30, 03:45,0.401,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 03:45, 04:00,0.728,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 04:00, 04:15,0.546,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 04:15, 04:30,0.605,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 04:30, 04:45,0.619,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 04:45, 05:00,0.48,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 05:00, 05:15,0.457,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 05:15, 05:30,0.708,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 05:30, 05:45,0.361,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 05:45, 06:00,0.778,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 06:00, 06:15,0.402,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 06:15, 06:30,0.362,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 06:30, 06:45,0.701,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 06:45, 07:00,0.842,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 07:00, 07:15,0.486,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 07:15, 07:30,0.422,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 07:30, 07:45,0.415,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 07:45, 08:00,0.409,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 08:00, 08:15,0.39,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 08:15, 08:30,0.365,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 08:30, 08:45,0.738,A,Consumption
'10443720001617272,12/28/2025,12/29/2025 07:41:42, 08:45, 09:00,0.596,A,Consumption
