ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 00:00, 00:15,0.444,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 00:15, 00:30,0.388,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 00:30, 00:45,0.508,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 00:45, 01:00,0.323,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 01:00, 01:15,0.49,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 01:15, 01:30,0.368,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 01:30, 01:45,0.436,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 01:45, 02:00,0.382,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 02:00, 02:15,0.474,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 02:15, 02:30,0.392,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 02:30, 02:45,0.436,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 02:45, 03:00,0.314,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 03:00, 03:15,0.344,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 03:15, 03:30,0.329,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 03:30, 03:45,0.532,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 03:45, 04:00,0.397,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 04:00, 04:15,0.506,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 04:15, 04:30,0.403,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 04:30, 04:45,0.449,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 04:45, 05:00,0.403,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 05:00, 05:15,0.422,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 05:15, 05:30,0.383,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 05:30, 05:45,0.472,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 05:45, 06:00,0.461,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 06:00, 06:15,0.407,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 06:15, 06:30,0.426,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 06:30, 06:45,0.418,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 06:45, 07:00,0.362,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 07:00, 07:15,0.371,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 07:15, 07:30,0.34,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 07:30, 07:45,0.349,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 07:45, 08:00,0.328,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 08:00, 08:15,0.608,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 08:15, 08:30,1.021,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 08:30, 08:45,1.002,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 08:45, 09:00,0.866,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 09:00, 09:15,0.961,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 09:15, 09:30,0.794,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 09:30, 09:45,0.805,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 09:45, 10:00,0.805,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 10:00, 10:15,0.76,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 10:15, 10:30,0.72,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 10:30, 10:45,0.721,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 10:45, 11:00,0.731,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 11:00, 11:15,0.779,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 11:15, 11:30,0.832,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 11:30, 11:45,1,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 11:45, 12:00,0.865,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 12:00, 12:15,0.906,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 12:15, 12:30,0.81,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 12:30, 12:45,0.828,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 12:45, 13:00,1.01,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 13:00, 13:15,0.842,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 13:15, 13:30,0.794,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 13:30, 13:45,0.746,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 13:45, 14:00,0.744,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 14:00, 14:15,0.755,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 14:15, 14:30,0.77,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 14:30, 14:45,0.734,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 14:45, 15:00,0.426,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 15:00, 15:15,0.308,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 15:15, 15:30,0.287,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 15:30, 15:45,0.294,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 15:45, 16:00,0.29,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 16:00, 16:15,0.316,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 16:15, 16:30,0.328,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 16:30, 16:45,0.31,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 16:45, 17:00,0.318,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 17:00, 17:15,0.366,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 17:15, 17:30,0.353,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 17:30, 17:45,0.354,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 17:45, 18:00,0.337,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 18:00, 18:15,0.35,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 18:15, 18:30,0.594,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 18:30, 18:45,0.396,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 18:45, 19:00,0.413,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 19:00, 19:15,0.356,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 19:15, 19:30,0.34,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 19:30, 19:45,0.374,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 19:45, 20:00,0.379,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 20:00, 20:15,0.415,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 20:15, 20:30,0.426,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 20:30, 20:45,0.407,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 20:45, 21:00,0.401,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 21:00, 21:15,0.446,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 21:15, 21:30,0.499,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 21:30, 21:45,0.51,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 21:45, 22:00,0.46,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 22:00, 22:15,0.348,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 22:15, 22:30,0.344,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 22:30, 22:45,0.523,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 22:45, 23:00,0.342,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 23:00, 23:15,0.328,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 23:15, 23:30,0.479,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 23:30, 23:45,0.368,A,Consumption
'10443720001617272,12/31/2025,01/01/2026 07:42:15, 23:45, 00:00,0.342,A,Consumption
