ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 08:00, 08:15,0.526,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 08:15, 08:30,0.508,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 08:30, 08:45,0.48,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 08:45, 09:00,0.61,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 09:00, 09:15,0.856,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 09:15, 09:30,1,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 09:30, 09:45,0.858,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 09:45, 10:00,0.868,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 10:00, 10:15,0.839,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 10:15, 10:30,0.814,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 10:30, 10:45,1.247,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 10:45, 11:00,1.4,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 11:00, 11:15,1.402,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 11:15, 11:30,1.364,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 11:30, 11:45,1.367,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 11:45, 12:00,1.298,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 12:00, 12:15,1.238,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 12:15, 12:30,0.988,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 12:30, 12:45,0.851,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 12:45, 13:00,0.791,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 13:00, 13:15,0.799,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 13:15, 13:30,0.793,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 13:30, 13:45,0.492,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 13:45, 14:00,0.348,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 14:00, 14:15,0.331,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 14:15, 14:30,0.973,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 14:30, 14:45,1.118,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 14:45, 15:00,0.989,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 15:00, 15:15,0.876,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 15:15, 15:30,0.866,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 15:30, 15:45,0.739,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 15:45, 16:00,0.716,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 16:00, 16:15,0.749,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 16:15, 16:30,0.635,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 16:30, 16:45,0.734,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 16:45, 17:00,0.805,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 17:00, 17:15,0.808,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 17:15, 17:30,0.782,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 17:30, 17:45,0.769,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 17:45, 18:00,0.773,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 18:00, 18:15,0.779,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 18:15, 18:30,0.649,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 18:30, 18:45,0.678,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 18:45, 19:00,0.697,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 19:00, 19:15,0.556,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 19:15, 19:30,0.346,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 19:30, 19:45,0.308,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 19:45, 20:00,0.288,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 20:00, 20:15,0.283,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 20:15, 20:30,0.275,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 20:30, 20:45,0.278,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 20:45, 21:00,0.287,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 21:00, 21:15,0.296,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 21:15, 21:30,0.323,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 21:30, 21:45,0.332,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 21:45, 22:00,0.329,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 22:00, 22:15,0.311,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 22:15, 22:30,0.312,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 22:30, 22:45,0.34,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 22:45, 23:00,0.301,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 23:00, 23:15,0.283,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 23:15, 23:30,0.319,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 23:30, 23:45,0.318,A,Consumption
'10443720001617272,12/20/2025,12/21/2025 08:10:35, 23:45, 00:00,0.299,A,Consumption
