ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 00:00, 00:15,0.776,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 00:15, 00:30,0.626,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 00:30, 00:45,0.607,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 00:45, 01:00,0.611,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 01:00, 01:15,0.732,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 01:15, 01:30,0.634,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 01:30, 01:45,0.618,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 01:45, 02:00,0.701,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 02:00, 02:15,0.683,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 02:15, 02:30,0.578,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 02:30, 02:45,0.755,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 02:45, 03:00,0.594,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 03:00, 03:15,0.612,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 03:15, 03:30,0.704,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 03:30, 03:45,0.641,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 03:45, 04:00,0.604,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 04:00, 04:15,0.726,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 04:15, 04:30,0.589,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 04:30, 04:45,0.623,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 04:45, 05:00,0.738,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 05:00, 05:15,0.588,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 05:15, 05:30,0.92,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 05:30, 05:45,1.037,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 05:45, 06:00,1.006,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 06:00, 06:15,0.958,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 06:15, 06:30,0.958,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 06:30, 06:45,0.946,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 06:45, 07:00,0.732,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 07:00, 07:15,0.509,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 07:15, 07:30,0.587,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 07:30, 07:45,0.6,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 07:45, 08:00,0.572,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 08:00, 08:15,0.53,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 08:15, 08:30,0.503,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 08:30, 08:45,0.391,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 08:45, 09:00,0.526,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 09:00, 09:15,0.851,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 09:15, 09:30,0.847,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 09:30, 09:45,0.853,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 09:45, 10:00,0.829,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 10:00, 10:15,0.836,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 10:15, 10:30,0.874,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 10:30, 10:45,0.844,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 10:45, 11:00,0.834,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 11:00, 11:15,0.83,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 11:15, 11:30,0.839,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 11:30, 11:45,0.828,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 11:45, 12:00,0.85,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 12:00, 12:15,0.845,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 12:15, 12:30,0.828,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 12:30, 12:45,0.832,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 12:45, 13:00,0.842,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 13:00, 13:15,0.832,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 13:15, 13:30,0.866,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 13:30, 13:45,0.53,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 13:45, 14:00,0.347,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 14:00, 14:15,0.366,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 14:15, 14:30,0.371,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 14:30, 14:45,0.379,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 14:45, 15:00,0.37,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 15:00, 15:15,0.371,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 15:15, 15:30,0.365,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 15:30, 15:45,0.36,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 15:45, 16:00,0.395,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 16:00, 16:15,0.365,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 16:15, 16:30,0.353,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 16:30, 16:45,0.378,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 16:45, 17:00,0.364,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 17:00, 17:15,0.358,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 17:15, 17:30,0.365,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 17:30, 17:45,0.475,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 17:45, 18:00,0.539,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 18:00, 18:15,0.396,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 18:15, 18:30,0.4,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 18:30, 18:45,0.397,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 18:45, 19:00,0.539,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 19:00, 19:15,0.47,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 19:15, 19:30,0.515,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 19:30, 19:45,1.079,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 19:45, 20:00,1.012,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 20:00, 20:15,0.983,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 20:15, 20:30,0.979,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 20:30, 20:45,0.967,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 20:45, 21:00,0.986,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 21:00, 21:15,0.977,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 21:15, 21:30,0.97,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 21:30, 21:45,0.943,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 21:45, 22:00,1.062,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 22:00, 22:15,0.762,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 22:15, 22:30,0.684,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 22:30, 22:45,0.762,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 22:45, 23:00,0.63,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 23:00, 23:15,0.791,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 23:15, 23:30,0.815,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 23:30, 23:45,0.724,A,Consumption
'10443720001617272,12/08/2025,12/09/2025 07:43:53, 23:45, 00:00,0.709,A,Consumption
