ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 09:45, 10:00,0.938,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 10:00, 10:15,0.926,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 10:15, 10:30,0.81,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 10:30, 10:45,0.794,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 10:45, 11:00,0.774,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 11:00, 11:15,0.768,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 11:15, 11:30,0.757,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 11:30, 11:45,0.776,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 11:45, 12:00,0.774,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 12:00, 12:15,0.738,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 12:15, 12:30,0.763,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 12:30, 12:45,0.79,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 12:45, 13:00,0.746,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 13:00, 13:15,0.77,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 13:15, 13:30,0.828,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 13:30, 13:45,0.63,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 13:45, 14:00,0.434,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 14:00, 14:15,0.488,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 14:15, 14:30,0.376,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 14:30, 14:45,0.394,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 14:45, 15:00,0.395,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 15:00, 15:15,0.38,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 15:15, 15:30,0.367,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 15:30, 15:45,0.374,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 15:45, 16:00,0.366,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 16:00, 16:15,0.366,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 16:15, 16:30,0.365,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 16:30, 16:45,0.362,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 16:45, 17:00,0.386,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 17:00, 17:15,0.403,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 17:15, 17:30,0.38,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 17:30, 17:45,0.386,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 17:45, 18:00,0.415,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 18:00, 18:15,0.354,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 18:15, 18:30,0.37,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 18:30, 18:45,0.397,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 18:45, 19:00,0.415,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 19:00, 19:15,0.392,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 19:15, 19:30,0.386,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 19:30, 19:45,0.365,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 19:45, 20:00,0.484,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 20:00, 20:15,0.698,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 20:15, 20:30,0.655,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 20:30, 20:45,0.43,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 20:45, 21:00,0.394,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 21:00, 21:15,0.389,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 21:15, 21:30,0.466,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 21:30, 21:45,0.409,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 21:45, 22:00,0.397,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 22:00, 22:15,0.376,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 22:15, 22:30,0.34,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 22:30, 22:45,0.346,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 22:45, 23:00,0.349,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 23:00, 23:15,0.34,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 23:15, 23:30,0.334,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 23:30, 23:45,0.335,A,Consumption
'10443720001617272,12/17/2025,12/18/2025 07:40:41, 23:45, 00:00,0.317,A,Consumption
