ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 00:00, 00:15,0.436,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 00:15, 00:30,0.409,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 00:30, 00:45,0.53,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 00:45, 01:00,0.382,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 01:00, 01:15,0.474,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 01:15, 01:30,0.449,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 01:30, 01:45,0.398,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 01:45, 02:00,0.535,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 02:00, 02:15,0.373,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 02:15, 02:30,0.51,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 02:30, 02:45,0.413,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 02:45, 03:00,0.449,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 03:00, 03:15,0.494,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 03:15, 03:30,0.389,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 03:30, 03:45,0.559,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 03:45, 04:00,0.408,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 04:00, 04:15,0.48,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 04:15, 04:30,0.427,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 04:30, 04:45,0.442,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 04:45, 05:00,0.482,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 05:00, 05:15,0.454,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 05:15, 05:30,0.398,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 05:30, 05:45,0.336,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 05:45, 06:00,0.328,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 06:00, 06:15,0.336,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 06:15, 06:30,0.49,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 06:30, 06:45,0.803,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 06:45, 07:00,0.748,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 07:00, 07:15,0.832,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 07:15, 07:30,1.039,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 07:30, 07:45,1.058,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 07:45, 08:00,1.404,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 08:00, 08:15,1.304,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 08:15, 08:30,1.114,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 08:30, 08:45,0.955,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 08:45, 09:00,0.989,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 09:00, 09:15,1.313,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 09:15, 09:30,1.308,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 09:30, 09:45,1.452,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 09:45, 10:00,1.456,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 10:00, 10:15,1.36,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 10:15, 10:30,1.09,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 10:30, 10:45,0.952,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 10:45, 11:00,0.938,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 11:00, 11:15,1.067,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 11:15, 11:30,0.949,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 11:30, 11:45,1.085,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 11:45, 12:00,1.001,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 12:00, 12:15,1.02,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 12:15, 12:30,0.941,A,Consumption
'10443720001617272,12/02/2025,12/03/2025 07:45:20, 12:30, 12:45,1.02,A,Consumption
