ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 12:15, 12:30,0.934,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 12:30, 12:45,0.928,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 12:45, 13:00,0.928,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 13:00, 13:15,0.948,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 13:15, 13:30,0.926,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 13:30, 13:45,0.613,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 13:45, 14:00,0.474,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 14:00, 14:15,0.45,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 14:15, 14:30,0.626,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 14:30, 14:45,0.448,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 14:45, 15:00,0.425,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 15:00, 15:15,0.452,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 15:15, 15:30,0.438,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 15:30, 15:45,0.524,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 15:45, 16:00,0.506,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 16:00, 16:15,0.404,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 16:15, 16:30,0.402,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 16:30, 16:45,0.421,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 16:45, 17:00,0.44,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 17:00, 17:15,0.698,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 17:15, 17:30,1.099,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 17:30, 17:45,1.121,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 17:45, 18:00,1.242,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 18:00, 18:15,1.326,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 18:15, 18:30,1.14,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 18:30, 18:45,1.12,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 18:45, 19:00,1.012,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 19:00, 19:15,0.992,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 19:15, 19:30,1.01,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 19:30, 19:45,0.835,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 19:45, 20:00,0.894,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 20:00, 20:15,0.886,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 20:15, 20:30,0.817,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 20:30, 20:45,0.793,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 20:45, 21:00,0.8,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 21:00, 21:15,0.862,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 21:15, 21:30,0.844,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 21:30, 21:45,0.935,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 21:45, 22:00,0.799,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 22:00, 22:15,0.912,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 22:15, 22:30,0.578,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 22:30, 22:45,0.508,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 22:45, 23:00,0.425,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 23:00, 23:15,0.45,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 23:15, 23:30,0.511,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 23:30, 23:45,0.388,A,Consumption
'10443720001617272,12/01/2025,12/02/2025 07:40:29, 23:45, 00:00,0.474,A,Consumption
