ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 06:15, 06:30,0.965,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 06:30, 06:45,0.888,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 06:45, 07:00,0.918,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 07:00, 07:15,0.908,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 07:15, 07:30,0.596,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 07:30, 07:45,0.401,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 07:45, 08:00,0.404,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 08:00, 08:15,0.377,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 08:15, 08:30,0.48,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 08:30, 08:45,0.338,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 08:45, 09:00,0.592,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 09:00, 09:15,0.803,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 09:15, 09:30,0.804,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 09:30, 09:45,1.115,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 09:45, 10:00,0.943,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 10:00, 10:15,1.058,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 10:15, 10:30,0.952,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 10:30, 10:45,0.908,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 10:45, 11:00,0.818,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 11:00, 11:15,0.809,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 11:15, 11:30,0.778,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 11:30, 11:45,0.79,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 11:45, 12:00,0.785,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 12:00, 12:15,0.842,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 12:15, 12:30,0.826,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 12:30, 12:45,0.878,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 12:45, 13:00,0.846,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 13:00, 13:15,0.848,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 13:15, 13:30,0.829,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 13:30, 13:45,0.488,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 13:45, 14:00,0.378,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 14:00, 14:15,0.346,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 14:15, 14:30,0.314,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 14:30, 14:45,0.325,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 14:45, 15:00,0.336,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 15:00, 15:15,0.341,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 15:15, 15:30,0.313,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 15:30, 15:45,0.325,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 15:45, 16:00,0.346,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 16:00, 16:15,0.324,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 16:15, 16:30,0.356,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 16:30, 16:45,0.395,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 16:45, 17:00,0.454,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 17:00, 17:15,0.434,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 17:15, 17:30,0.394,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 17:30, 17:45,0.404,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 17:45, 18:00,0.421,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 18:00, 18:15,0.424,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 18:15, 18:30,0.424,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 18:30, 18:45,0.437,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 18:45, 19:00,0.409,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 19:00, 19:15,0.46,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 19:15, 19:30,0.442,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 19:30, 19:45,0.551,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 19:45, 20:00,0.407,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 20:00, 20:15,0.541,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 20:15, 20:30,0.834,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 20:30, 20:45,1.153,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 20:45, 21:00,1.075,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 21:00, 21:15,1.038,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 21:15, 21:30,1.114,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 21:30, 21:45,1.156,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 21:45, 22:00,1.012,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 22:00, 22:15,1.042,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 22:15, 22:30,1.015,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 22:30, 22:45,1.045,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 22:45, 23:00,0.922,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 23:00, 23:15,0.779,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 23:15, 23:30,0.774,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 23:30, 23:45,0.728,A,Consumption
'10443720001617272,12/10/2025,12/11/2025 07:43:15, 23:45, 00:00,0.736,A,Consumption
