ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 13:15, 13:30,0.793,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 13:30, 13:45,1.106,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 13:45, 14:00,1.02,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 14:00, 14:15,0.372,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 14:15, 14:30,0.78,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 14:30, 14:45,0.562,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 14:45, 15:00,0.937,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 15:00, 15:15,1.307,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 15:15, 15:30,0.878,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 15:30, 15:45,1.013,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 15:45, 16:00,0.811,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 16:00, 16:15,1.081,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 16:15, 16:30,0.882,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 16:30, 16:45,0.372,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 16:45, 17:00,0.779,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 17:00, 17:15,0.836,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 17:15, 17:30,0.821,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 17:30, 17:45,0.656,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 17:45, 18:00,0.619,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 18:00, 18:15,0.492,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 18:15, 18:30,0.433,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 18:30, 18:45,0.419,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 18:45, 19:00,0.448,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 19:00, 19:15,0.833,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 19:15, 19:30,0.469,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 19:30, 19:45,0.571,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 19:45, 20:00,0.847,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 20:00, 20:15,0.432,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 20:15, 20:30,0.444,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 20:30, 20:45,0.84,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 20:45, 21:00,0.415,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 21:00, 21:15,0.41,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 21:15, 21:30,0.815,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 21:30, 21:45,0.442,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 21:45, 22:00,0.426,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 22:00, 22:15,0.925,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 22:15, 22:30,1.344,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 22:30, 22:45,0.833,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 22:45, 23:00,0.451,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 23:00, 23:15,0.5,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 23:15, 23:30,1.094,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 23:30, 23:45,1.396,A,Consumption
'10443720001617272,12/27/2025,12/28/2025 08:09:55, 23:45, 00:00,0.952,A,Consumption
