ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 09:45, 10:00,1.128,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 10:00, 10:15,1.076,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 10:15, 10:30,1.097,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 10:30, 10:45,0.935,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 10:45, 11:00,0.883,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 11:00, 11:15,0.95,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 11:15, 11:30,0.842,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 11:30, 11:45,0.847,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 11:45, 12:00,0.87,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 12:00, 12:15,0.848,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 12:15, 12:30,0.858,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 12:30, 12:45,0.838,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 12:45, 13:00,0.853,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 13:00, 13:15,0.858,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 13:15, 13:30,0.828,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 13:30, 13:45,0.528,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 13:45, 14:00,0.389,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 14:00, 14:15,0.37,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 14:15, 14:30,0.51,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 14:30, 14:45,0.475,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 14:45, 15:00,0.359,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 15:00, 15:15,0.385,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 15:15, 15:30,0.36,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 15:30, 15:45,0.364,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 15:45, 16:00,0.358,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 16:00, 16:15,0.377,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 16:15, 16:30,0.383,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 16:30, 16:45,0.377,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 16:45, 17:00,0.379,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 17:00, 17:15,0.436,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 17:15, 17:30,0.397,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 17:30, 17:45,0.379,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 17:45, 18:00,0.364,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 18:00, 18:15,0.38,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 18:15, 18:30,0.41,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 18:30, 18:45,0.374,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 18:45, 19:00,0.368,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 19:00, 19:15,0.378,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 19:15, 19:30,0.38,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 19:30, 19:45,0.425,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 19:45, 20:00,0.488,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 20:00, 20:15,0.466,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 20:15, 20:30,0.384,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 20:30, 20:45,0.35,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 20:45, 21:00,0.341,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 21:00, 21:15,0.354,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 21:15, 21:30,0.35,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 21:30, 21:45,0.367,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 21:45, 22:00,0.349,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 22:00, 22:15,0.46,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 22:15, 22:30,0.515,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 22:30, 22:45,0.45,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 22:45, 23:00,0.498,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 23:00, 23:15,0.426,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 23:15, 23:30,0.318,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 23:30, 23:45,0.301,A,Consumption
'10443720001617272,12/19/2025,12/20/2025 07:38:25, 23:45, 00:00,0.31,A,Consumption
