ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 14:30, 14:45,0.362,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 14:45, 15:00,0.394,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 15:00, 15:15,0.418,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 15:15, 15:30,0.371,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 15:30, 15:45,0.39,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 15:45, 16:00,0.394,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 16:00, 16:15,0.383,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 16:15, 16:30,0.4,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 16:30, 16:45,0.391,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 16:45, 17:00,0.371,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 17:00, 17:15,0.397,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 17:15, 17:30,0.402,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 17:30, 17:45,0.382,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 17:45, 18:00,0.406,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 18:00, 18:15,0.488,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 18:15, 18:30,0.392,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 18:30, 18:45,0.372,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 18:45, 19:00,0.361,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 19:00, 19:15,0.392,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 19:15, 19:30,0.394,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 19:30, 19:45,0.5,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 19:45, 20:00,0.377,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 20:00, 20:15,0.365,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 20:15, 20:30,0.344,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 20:30, 20:45,0.325,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 20:45, 21:00,0.302,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 21:00, 21:15,0.458,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 21:15, 21:30,0.316,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 21:30, 21:45,0.322,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 21:45, 22:00,0.326,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 22:00, 22:15,0.335,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 22:15, 22:30,0.443,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 22:30, 22:45,0.353,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 22:45, 23:00,0.316,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 23:00, 23:15,0.386,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 23:15, 23:30,0.392,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 23:30, 23:45,0.325,A,Consumption
'10443720001617272,12/11/2025,12/12/2025 07:43:27, 23:45, 00:00,0.395,A,Consumption
