ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 11:45, 12:00,1.201,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 12:00, 12:15,1.202,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 12:15, 12:30,1.19,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 12:30, 12:45,1.188,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 12:45, 13:00,1.196,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 13:00, 13:15,1.195,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 13:15, 13:30,1.196,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 13:30, 13:45,0.888,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 13:45, 14:00,0.709,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 14:00, 14:15,0.736,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 14:15, 14:30,0.724,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 14:30, 14:45,0.715,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 14:45, 15:00,0.727,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 15:00, 15:15,0.725,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 15:15, 15:30,0.756,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 15:30, 15:45,0.73,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 15:45, 16:00,0.64,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 16:00, 16:15,0.523,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 16:15, 16:30,0.672,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 16:30, 16:45,0.948,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 16:45, 17:00,1.106,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 17:00, 17:15,1.058,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 17:15, 17:30,1.03,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 17:30, 17:45,1.009,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 17:45, 18:00,1.004,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 18:00, 18:15,1.028,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 18:15, 18:30,0.761,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 18:30, 18:45,0.821,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 18:45, 19:00,0.541,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 19:00, 19:15,0.406,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 19:15, 19:30,0.422,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 19:30, 19:45,0.416,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 19:45, 20:00,0.404,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 20:00, 20:15,0.389,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 20:15, 20:30,0.358,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 20:30, 20:45,0.367,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 20:45, 21:00,0.383,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 21:00, 21:15,0.367,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 21:15, 21:30,0.361,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 21:30, 21:45,0.371,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 21:45, 22:00,0.503,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 22:00, 22:15,0.371,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 22:15, 22:30,0.368,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 22:30, 22:45,0.377,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 22:45, 23:00,0.481,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 23:00, 23:15,0.392,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 23:15, 23:30,0.398,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 23:30, 23:45,0.368,A,Consumption
'10443720001617272,12/06/2025,12/07/2025 08:11:31, 23:45, 00:00,0.379,A,Consumption
