ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 10:45, 11:00,0.944,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 11:00, 11:15,0.866,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 11:15, 11:30,0.826,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 11:30, 11:45,0.81,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 11:45, 12:00,0.871,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 12:00, 12:15,0.876,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 12:15, 12:30,0.853,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 12:30, 12:45,0.856,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 12:45, 13:00,0.851,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 13:00, 13:15,0.827,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 13:15, 13:30,0.869,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 13:30, 13:45,0.541,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 13:45, 14:00,0.372,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 14:00, 14:15,0.394,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 14:15, 14:30,0.41,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 14:30, 14:45,0.378,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 14:45, 15:00,0.386,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 15:00, 15:15,0.427,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 15:15, 15:30,0.438,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 15:30, 15:45,0.42,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 15:45, 16:00,0.413,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 16:00, 16:15,0.415,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 16:15, 16:30,0.392,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 16:30, 16:45,0.638,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 16:45, 17:00,0.534,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 17:00, 17:15,0.398,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 17:15, 17:30,0.433,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 17:30, 17:45,0.422,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 17:45, 18:00,0.424,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 18:00, 18:15,0.43,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 18:15, 18:30,0.494,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 18:30, 18:45,0.421,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 18:45, 19:00,0.404,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 19:00, 19:15,0.406,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 19:15, 19:30,0.598,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 19:30, 19:45,0.709,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 19:45, 20:00,0.71,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 20:00, 20:15,0.7,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 20:15, 20:30,0.698,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 20:30, 20:45,0.643,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 20:45, 21:00,0.635,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 21:00, 21:15,0.55,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 21:15, 21:30,0.378,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 21:30, 21:45,0.348,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 21:45, 22:00,0.432,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 22:00, 22:15,0.401,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 22:15, 22:30,0.403,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 22:30, 22:45,0.404,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 22:45, 23:00,0.306,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 23:00, 23:15,0.341,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 23:15, 23:30,0.368,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 23:30, 23:45,0.318,A,Consumption
'10443720001617272,12/18/2025,12/19/2025 07:40:14, 23:45, 00:00,0.39,A,Consumption
