ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 05:30, 05:45,0.314,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 05:45, 06:00,0.373,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 06:00, 06:15,0.35,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 06:15, 06:30,0.336,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 06:30, 06:45,0.336,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 06:45, 07:00,0.319,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 07:00, 07:15,0.317,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 07:15, 07:30,0.325,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 07:30, 07:45,0.313,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 07:45, 08:00,0.338,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 08:00, 08:15,0.324,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 08:15, 08:30,0.791,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 08:30, 08:45,0.712,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 08:45, 09:00,1.11,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 09:00, 09:15,1.368,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 09:15, 09:30,1.321,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 09:30, 09:45,1.264,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 09:45, 10:00,1.123,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 10:00, 10:15,1.109,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 10:15, 10:30,1.081,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 10:30, 10:45,0.811,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 10:45, 11:00,0.629,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 11:00, 11:15,0.882,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 11:15, 11:30,0.994,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 11:30, 11:45,0.958,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 11:45, 12:00,0.924,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 12:00, 12:15,0.961,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 12:15, 12:30,1.282,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 12:30, 12:45,1.324,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 12:45, 13:00,1.236,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 13:00, 13:15,1.978,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 13:15, 13:30,0.733,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 13:30, 13:45,0.48,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 13:45, 14:00,0.556,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 14:00, 14:15,0.745,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 14:15, 14:30,0.724,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 14:30, 14:45,1.172,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 14:45, 15:00,1.073,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 15:00, 15:15,1.03,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 15:15, 15:30,1.398,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 15:30, 15:45,1.243,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 15:45, 16:00,0.806,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 16:00, 16:15,0.786,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 16:15, 16:30,0.731,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 16:30, 16:45,0.961,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 16:45, 17:00,0.316,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 17:00, 17:15,0.298,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 17:15, 17:30,0.308,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 17:30, 17:45,0.294,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 17:45, 18:00,0.307,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 18:00, 18:15,0.33,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 18:15, 18:30,0.305,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 18:30, 18:45,0.3,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 18:45, 19:00,0.347,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 19:00, 19:15,0.358,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 19:15, 19:30,0.348,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 19:30, 19:45,0.382,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 19:45, 20:00,0.343,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 20:00, 20:15,0.319,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 20:15, 20:30,0.358,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 20:30, 20:45,0.391,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 20:45, 21:00,0.41,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 21:00, 21:15,0.448,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 21:15, 21:30,0.424,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 21:30, 21:45,0.413,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 21:45, 22:00,0.786,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 22:00, 22:15,1.532,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 22:15, 22:30,0.643,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 22:30, 22:45,0.398,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 22:45, 23:00,0.39,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 23:00, 23:15,0.631,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 23:15, 23:30,0.929,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 23:30, 23:45,0.892,A,Consumption
'10443720001617272,12/25/2025,12/26/2025 07:53:32, 23:45, 00:00,0.814,A,Consumption
