ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 06:45, 07:00,0.961,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 07:00, 07:15,0.848,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 07:15, 07:30,0.76,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 07:30, 07:45,0.689,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 07:45, 08:00,0.68,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 08:00, 08:15,0.683,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 08:15, 08:30,0.674,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 08:30, 08:45,0.552,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 08:45, 09:00,0.575,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 09:00, 09:15,0.884,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 09:15, 09:30,0.916,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 09:30, 09:45,0.916,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 09:45, 10:00,0.907,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 10:00, 10:15,0.917,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 10:15, 10:30,1.04,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 10:30, 10:45,0.913,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 10:45, 11:00,0.919,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 11:00, 11:15,0.899,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 11:15, 11:30,0.898,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 11:30, 11:45,1.038,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 11:45, 12:00,0.912,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 12:00, 12:15,0.905,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 12:15, 12:30,0.888,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 12:30, 12:45,0.979,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 12:45, 13:00,0.959,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 13:00, 13:15,0.893,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 13:15, 13:30,0.924,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 13:30, 13:45,0.59,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 13:45, 14:00,0.412,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 14:00, 14:15,0.43,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 14:15, 14:30,0.431,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 14:30, 14:45,0.436,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 14:45, 15:00,0.406,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 15:00, 15:15,0.418,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 15:15, 15:30,0.432,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 15:30, 15:45,0.436,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 15:45, 16:00,0.437,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 16:00, 16:15,0.456,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 16:15, 16:30,0.556,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 16:30, 16:45,0.425,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 16:45, 17:00,0.445,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 17:00, 17:15,0.442,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 17:15, 17:30,0.592,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 17:30, 17:45,0.418,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 17:45, 18:00,0.448,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 18:00, 18:15,0.524,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 18:15, 18:30,0.767,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 18:30, 18:45,0.593,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 18:45, 19:00,1.022,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 19:00, 19:15,1.084,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 19:15, 19:30,1.068,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 19:30, 19:45,1.028,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 19:45, 20:00,0.93,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 20:00, 20:15,0.839,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 20:15, 20:30,0.769,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 20:30, 20:45,0.887,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 20:45, 21:00,0.748,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 21:00, 21:15,0.748,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 21:15, 21:30,0.712,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 21:30, 21:45,0.734,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 21:45, 22:00,0.749,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 22:00, 22:15,0.736,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 22:15, 22:30,0.85,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 22:30, 22:45,0.787,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 22:45, 23:00,0.779,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 23:00, 23:15,0.748,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 23:15, 23:30,0.846,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 23:30, 23:45,0.71,A,Consumption
'10443720001617272,12/04/2025,12/05/2025 07:42:42, 23:45, 00:00,0.755,A,Consumption
