ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 00:00, 00:15,0.356,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 00:15, 00:30,0.455,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 00:30, 00:45,0.445,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 00:45, 01:00,0.319,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 01:00, 01:15,0.463,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 01:15, 01:30,0.329,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 01:30, 01:45,0.347,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 01:45, 02:00,0.458,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 02:00, 02:15,0.298,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 02:15, 02:30,0.456,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 02:30, 02:45,0.305,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 02:45, 03:00,0.407,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 03:00, 03:15,0.362,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 03:15, 03:30,0.365,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 03:30, 03:45,0.35,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 03:45, 04:00,0.455,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 04:00, 04:15,0.313,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 04:15, 04:30,0.44,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 04:30, 04:45,0.31,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 04:45, 05:00,0.425,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 05:00, 05:15,0.397,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 05:15, 05:30,0.383,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 05:30, 05:45,0.442,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 05:45, 06:00,0.342,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 06:00, 06:15,0.454,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 06:15, 06:30,0.418,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 06:30, 06:45,0.421,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 06:45, 07:00,0.804,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 07:00, 07:15,0.695,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 07:15, 07:30,0.816,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 07:30, 07:45,0.696,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 07:45, 08:00,0.844,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 08:00, 08:15,0.979,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 08:15, 08:30,0.875,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 08:30, 08:45,0.738,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 08:45, 09:00,0.91,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 09:00, 09:15,1.242,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 09:15, 09:30,1.217,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 09:30, 09:45,1.549,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 09:45, 10:00,1.453,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 10:00, 10:15,1.32,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 10:15, 10:30,1.46,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 10:30, 10:45,1.266,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 10:45, 11:00,1.226,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 11:00, 11:15,1.58,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 11:15, 11:30,1.703,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 11:30, 11:45,1.658,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 11:45, 12:00,1.518,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 12:00, 12:15,1.499,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 12:15, 12:30,1.513,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 12:30, 12:45,1.476,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 12:45, 13:00,1.496,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 13:00, 13:15,1.457,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 13:15, 13:30,1.548,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 13:30, 13:45,1.094,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 13:45, 14:00,0.709,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 14:00, 14:15,0.752,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 14:15, 14:30,0.768,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 14:30, 14:45,0.743,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 14:45, 15:00,0.913,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 15:00, 15:15,0.761,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 15:15, 15:30,0.844,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 15:30, 15:45,0.84,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 15:45, 16:00,1.211,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 16:00, 16:15,1.08,A,Consumption
'10443720001617272,12/14/2025,12/15/2025 07:38:23, 16:15, 16:30,1.136,A,Consumption
