ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,01/02/2025,01/03/2025 06:28:41,03:45,04:00,0.618,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,04:00,04:15,0.623,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,04:15,04:30,0.518,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,04:30,04:45,0.588,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,04:45,05:00,0.647,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,05:00,05:15,0.534,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,05:15,05:30,0.566,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,05:30,05:45,0.631,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,05:45,06:00,0.968,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,06:00,06:15,1.034,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,06:15,06:30,1.184,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,06:30,06:45,1.265,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,06:45,07:00,0.736,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,07:00,07:15,0.685,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,07:15,07:30,0.750,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,07:30,07:45,0.739,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,07:45,08:00,0.605,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,08:00,08:15,0.715,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,08:15,08:30,0.691,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,08:30,08:45,0.654,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,08:45,09:00,0.638,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,09:00,09:15,0.546,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,09:15,09:30,0.566,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,09:30,09:45,0.744,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,09:45,10:00,0.666,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,10:00,10:15,0.624,A,Consumption
